"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"30","Mason Crosby","K","GB","2022",3,3,"ppr",30,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"3.2%"
"31","Wil Lutz","K","NO","2022",3,3,"ppr",31,0,2,0,0,0,0,0,0,0,2,2,1,2,2,"8.0%"
"32","Harrison Butker","K","KC","2022",3,3,"ppr",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"91.8%"
"33","Joey Slye","K","WAS","2022",3,3,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2.0%"
"34","Tristan Vizcaino","K","NE","2022",3,3,"ppr",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.1%"
"35","Michael Badgley","K","DET","2022",3,3,"ppr",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27.0%"
"36","Sam Ficken","K","DET","2022",3,3,"ppr",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"37","Taylor Bertolet","K","LAC","2022",3,3,"ppr",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.7%"
"38","Zane Gonzalez","K","CAR","2022",3,3,"ppr",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.1%"
"39","Ramiz Ahmed","K","GB","2022",3,3,"ppr",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"40","Quinn Nordin","K","NE","2022",3,3,"ppr",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"41","Cameron Dicker","K","LAC","2022",3,3,"ppr",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34.1%"
"42","James McCourt","K","JAC","2022",3,3,"ppr",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.1%"
"43","Caleb Shudak","K","TEN","2022",3,3,"ppr",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"44","Steven Weatherford","K","NYJ","2022",3,3,"ppr",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"45","Parker Douglass","K","NYJ","2022",3,3,"ppr",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"46","Piotr Czech","K","PIT","2022",3,3,"ppr",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"47","Zac Derr","K","ATL","2022",3,3,"ppr",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"48","Ricky Schmit","K","SF","2022",3,3,"ppr",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"49","Andrew Wellock","K","CAR","2022",3,3,"ppr",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"50","Carlos Martinez","K","DAL","2022",3,3,"ppr",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"51","Garrett Rivas","K","TB","2022",3,3,"ppr",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"52","Jason Reda","K","CLE","2022",3,3,"ppr",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"53","MacKenzie Hoambrecker","K","SF","2022",3,3,"ppr",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"54","Mark Hickok","K","NYG","2022",3,3,"ppr",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"55","Andrew Jacas","K","SF","2022",3,3,"ppr",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"56","Michael Palardy","K","NE","2022",3,3,"ppr",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"33.3%"
"57","Sergio Castillo","K","NYJ","2022",3,3,"ppr",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"58","Saverio Rocca","K","WAS","2022",3,3,"ppr",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"59","Kai Forbath","K","LAR","2022",3,3,"ppr",59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.0%"
"60","Clint Stitser","K","WAS","2022",3,3,"ppr",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"61","Connor Hughes","K","DAL","2022",3,3,"ppr",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"62","Garrett Lindholm","K","ATL","2022",3,3,"ppr",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
